id,text,created_at,lang,author_id,retweet_count,urls
1576015810921107456,"RT @dotadaoosz: Acordei molhadinho hoje😝

#pintowards
#pintoawards
#XOTAAWARDS 
#StrangerThings https://t.co/BSpdCJuoNg",2022-10-01T01:07:04Z,pt,1148089476473917440,11,['https://t.co/BSpdCJuoNg']
1575987944267010049,"RT @dotadaoosz: Acordei molhadinho hoje😝

#pintowards
#pintoawards
#XOTAAWARDS 
#StrangerThings https://t.co/BSpdCJuoNg",2022-09-30T23:16:21Z,pt,1413694857135149056,11,['https://t.co/BSpdCJuoNg']
1575983732111990785,"RT @ApanhamDaEsposa: Jonathan Byers - Stranger Things 

(Aquele ali atrás tbm apanha da esposa) #StrangerThings https://t.co/C29YrPKpwn",2022-09-30T22:59:36Z,pt,1566791558418108417,34,['https://t.co/C29YrPKpwn']
1575956777706737665,"RT @jcbrdaily: 🎞 | Durante a #ComicConAfrica Jamie Campbell Bower foi relembrado que interpretou Jace em Instrumentos Mortais, e disse que…",2022-09-30T21:12:30Z,pt,1048278071692939264,10,[]
1575955165785772032,"RT @xmissswalker: 📽️ NÃO FAZ SENTIDO | OS FUROS DE STRANGER THINGS

🖥️ As vezes, acontece alguns pequenos furos nas nossas séries favoritas…",2022-09-30T21:06:06Z,pt,1128827443555520512,2,[]
1575954563009368065,"RT @xmissswalker: 📽️ NÃO FAZ SENTIDO | OS FUROS DE STRANGER THINGS

🖥️ As vezes, acontece alguns pequenos furos nas nossas séries favoritas…",2022-09-30T21:03:42Z,pt,1326192456916996103,2,[]
1575953631496441859,"📽️ NÃO FAZ SENTIDO | OS FUROS DE STRANGER THINGS

🖥️ As vezes, acontece alguns pequenos furos nas nossas séries favoritas, que no momento da emoção nem notamos! Vem ver alguns furos presentes em #StrangerThings ! 

📌 LINK NA BIO! https://t.co/Nf4zyEIr68",2022-09-30T21:00:00Z,pt,1128827443555520512,2,['https://t.co/Nf4zyEIr68']
1575950942226112513,"RT @xmissswalker: Hoje é dia de FURADA!

Vamo conhecer comigo alguns dos furos que #StrangerThings deixou passar? Depois quero saber se voc…",2022-09-30T20:49:19Z,pt,1326192456916996103,2,[]
1575934869460221952,"RT @jcbrdaily: 🎞 | Durante a #ComicConAfrica Jamie Campbell Bower foi relembrado que interpretou Jace em Instrumentos Mortais, e disse que…",2022-09-30T19:45:26Z,pt,1265813878883188739,10,[]
1575908846018514946,"RT @xmissswalker: Hoje é dia de FURADA!

Vamo conhecer comigo alguns dos furos que #StrangerThings deixou passar? Depois quero saber se voc…",2022-09-30T18:02:02Z,pt,1448133886744035328,2,[]
1575908506213191680,"Dia 92 esperando a 5° temporada de Stranger Things
#StrangerThings #StrangerThings5 https://t.co/xRPd7OyCql",2022-09-30T18:00:41Z,pt,1542963421204910083,0,['https://t.co/xRPd7OyCql']
1575908336381444097,"Hoje é dia de FURADA!

Vamo conhecer comigo alguns dos furos que #StrangerThings deixou passar? Depois quero saber se vocês tinham percebido tudo!

As 18h, lá no Plantão Geek ♥ https://t.co/CjgY9o2463",2022-09-30T18:00:01Z,pt,1128827443555520512,2,['https://t.co/CjgY9o2463']
1575878176525504513,Que temporada foi essa terminei de ver agora #StrangerThings mds q plot twist esse final https://t.co/Be2GVSUF2m,2022-09-30T16:00:10Z,pt,622907995,0,['https://t.co/Be2GVSUF2m']
1575860401442471936,"Temporada de higos..?
O de Demogorgon?
#StrangerThings #StrangerThings4 https://t.co/jLQNeR1Yeb",2022-09-30T14:49:32Z,pt,239374419,0,['https://t.co/jLQNeR1Yeb']
1575852779914297345,O ator de sucesso compartilhou sobre como foi difícil lidar com preconceito quando tinha apenas 14 anos. #strangerthings #netflix #racismo https://t.co/Dr4j1KfmXs,2022-09-30T14:19:15Z,pt,41806159,0,['https://t.co/Dr4j1KfmXs']
1575844040012070912,OLHA ISSO! 5 ótimas séries de ficção científica da Netflix! - #oscar #melhores #strangerthings #winonaryder #milliebobbybrown #animaçao #series #ficçaocientifica #voce #cinemapoltrona https://t.co/fYKkCL8Zr8,2022-09-30T13:44:31Z,pt,2432408684,0,['https://t.co/fYKkCL8Zr8']
1575836656183443456,"Funko Pop, Canecas, Copos e variedades Geek.
Acesse:
https://t.co/bZzzpI860Z
Frete Gratis acima de R$300,00
5% Desconto no PIX e Boleto

#funkopop #funkopopbrasil #bts #marvel #HarryPotter #StrangerThings #StarWars #Disney #dccomics",2022-09-30T13:15:11Z,pt,1483812785092009989,0,['https://t.co/bZzzpI860Z']
1575832858039500800,RT @ultimatedoodles: Professor Munson 🫢 #EDDIEMUNSON #eddiemunsonfanart #StrangerThings #StrangerThingsfanart #myart https://t.co/P2Ui2UPgEO,2022-09-30T13:00:05Z,pt,808401425608884224,1,"['https://t.co/P2Ui2UPgEO', 'https://t.co/P2Ui2UPgEO']"
1575822414738755584,"URGENTE! O meu senador @alessandromolon se pronunciou sobre o tema que assolou a nação!!!! Cariocas e série-maníacos, vamos eleger um hômi sério pro senado? Vamos derrotar os bolsonaristas Romário e Clarissa Garotinho? #Molon400 #MolonSenador400 #StrangerThings https://t.co/ikGNMEqgG4",2022-09-30T12:18:35Z,pt,1543975981035257856,0,['https://t.co/ikGNMEqgG4']
1575716043745792000,"RT @jcbrdaily: 🎞 | Durante a #ComicConAfrica Jamie Campbell Bower foi relembrado que interpretou Jace em Instrumentos Mortais, e disse que…",2022-09-30T05:15:54Z,pt,543740532,10,[]
1575676865573883906,Ele tá assistindo muito #StrangerThings https://t.co/CUm4AaHefi,2022-09-30T02:40:14Z,pt,716623785286311936,0,['https://t.co/CUm4AaHefi']
1575676016823259141,@GugaNoblat você tá no mundo invertido do #StrangerThings,2022-09-30T02:36:51Z,pt,1357074140193243139,0,[]
1575669042458767360,"Gente, de onde tiraram esse padre da Deep Web? Padre do mundo invertido. #StrangerThings #DebateNaGlobo",2022-09-30T02:09:08Z,pt,1575655456432746496,0,[]
1575667825405894656,"RT @D20CultureBR: Coisas que você (provavelmente) não sabia sobre o Demogorgon

Ele é muito diferente do que exibido na série #StrangerThin…",2022-09-30T02:04:18Z,pt,1156785447017897986,1,[]
